etiqueta,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120536,-0.057903,-0.067779,-0.199124,-0.1889,-0.11136,-0.237273,-0.29894,-0.157734,-0.187332,-0.344057,-0.198032,-0.108651,-0.437716,-0.023322,-0.092775,-0.602868,-0.090416,-0.116652,-0.574433,-0.149561,-0.12686,-0.484963,-0.18448,-0.031502,-0.438885,-0.023631,-0.001261,-0.644504,-0.088896,-0.033736,-0.587108,-0.147586,-0.050021,-0.489973,-0.179671,0.039724,-0.417477,-0.036112,0.069205,-0.595661,-0.086343,0.039797,-0.5685,-0.13003,0.021014,-0.47626,-0.152182,0.112373,-0.365069,-0.055892,0.139838,-0.514348,-0.08529,0.119551,-0.519289,-0.10936,0.096624,-0.460943,-0.125409
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128617,-0.054264,-0.094023,-0.212753,-0.18809,-0.154169,-0.247937,-0.30379,-0.21395,-0.203668,-0.3621,-0.26885,-0.144215,-0.461235,-0.062997,-0.133418,-0.636794,-0.143101,-0.147554,-0.629373,-0.210848,-0.146674,-0.542729,-0.252327,-0.054413,-0.469204,-0.058171,-0.021697,-0.703136,-0.138575,-0.050134,-0.642927,-0.207292,-0.060673,-0.53105,-0.247057,0.027373,-0.444916,-0.066384,0.065362,-0.653996,-0.131793,0.038627,-0.620854,-0.183397,0.021173,-0.507751,-0.210927,0.108574,-0.38332,-0.083258,0.141934,-0.551148,-0.128354,0.122394,-0.551796,-0.161296,0.097319,-0.476667,-0.183602
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095032,-0.044903,-0.05363,-0.155899,-0.154617,-0.089919,-0.181241,-0.234608,-0.128487,-0.142168,-0.270957,-0.163288,-0.095863,-0.368852,-0.036114,-0.072056,-0.51133,-0.090804,-0.08698,-0.486109,-0.13491,-0.097825,-0.411473,-0.160596,-0.029299,-0.369003,-0.038283,0.004467,-0.553061,-0.090199,-0.015397,-0.487702,-0.132202,-0.029854,-0.399353,-0.155561,0.034352,-0.344806,-0.048411,0.069133,-0.513247,-0.090471,0.052272,-0.468653,-0.118478,0.034012,-0.385743,-0.132461,0.094577,-0.294428,-0.063629,0.126579,-0.427844,-0.091316,0.113637,-0.413556,-0.106044,0.093176,-0.357864,-0.115768
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054148,-0.015919,-0.027789,-0.09527,-0.078827,-0.043436,-0.114571,-0.133368,-0.060575,-0.087354,-0.144487,-0.074207,-0.055716,-0.188011,-0.010038,-0.052195,-0.267587,-0.040321,-0.067072,-0.256547,-0.06223,-0.072799,-0.212432,-0.073357,-0.021203,-0.19299,-0.009797,-0.013138,-0.289279,-0.042326,-0.032906,-0.263492,-0.062973,-0.039085,-0.211773,-0.069779,0.012782,-0.185338,-0.014927,0.02349,-0.27701,-0.03841,0.004966,-0.260812,-0.049837,-0.001245,-0.214016,-0.051167,0.048872,-0.164613,-0.023391,0.058052,-0.235915,-0.038515,0.044231,-0.24066,-0.047551,0.034559,-0.213509,-0.050582
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048899,-0.011088,-0.024978,-0.086611,-0.04904,-0.039051,-0.104095,-0.09009,-0.053693,-0.087763,-0.113,-0.065461,-0.059272,-0.148157,-0.005612,-0.064415,-0.207149,-0.027592,-0.066655,-0.215785,-0.045725,-0.066036,-0.194187,-0.055366,-0.028132,-0.158696,-0.004427,-0.028638,-0.233519,-0.025116,-0.032371,-0.231701,-0.042586,-0.033253,-0.200056,-0.051213,0.00131,-0.157635,-0.008034,0.004879,-0.228797,-0.026389,-0.001175,-0.227772,-0.038269,-0.00328,-0.193967,-0.042079,0.032431,-0.144574,-0.014398,0.037176,-0.204753,-0.028938,0.031779,-0.211754,-0.037086,0.026578,-0.188787,-0.039794
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051585,-0.011385,-0.016559,-0.089146,-0.067741,-0.025444,-0.104135,-0.115205,-0.037694,-0.094055,-0.123778,-0.046502,-0.050995,-0.17946,0.008073,-0.048747,-0.253592,-0.013403,-0.071395,-0.244482,-0.029004,-0.077321,-0.207881,-0.036328,-0.026365,-0.183593,0.004275,-0.019144,-0.271225,-0.019807,-0.048882,-0.256414,-0.031738,-0.056454,-0.213955,-0.032363,-0.000823,-0.178985,-0.00501,0.009327,-0.26141,-0.023923,-0.019684,-0.253313,-0.03033,-0.028478,-0.216899,-0.028085,0.027445,-0.162958,-0.017058,0.033187,-0.22857,-0.027206,0.012425,-0.233672,-0.03085,0.002581,-0.210573,-0.030178
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468,-0.001683,-0.010412,-0.079199,-0.058733,-0.013016,-0.091982,-0.101501,-0.019664,-0.081072,-0.111082,-0.023052,-0.045453,-0.163714,0.014017,-0.047301,-0.230986,-0.006141,-0.065716,-0.221361,-0.020836,-0.069349,-0.181642,-0.026369,-0.019244,-0.173128,0.008585,-0.01574,-0.251383,-0.013553,-0.041718,-0.236919,-0.024108,-0.047668,-0.192207,-0.022642,0.006668,-0.172028,-0.001683,0.013989,-0.248139,-0.018579,-0.01245,-0.237324,-0.021328,-0.019134,-0.199326,-0.015327,0.033405,-0.162174,-0.014352,0.03903,-0.223222,-0.023862,0.020324,-0.228141,-0.024556,0.011473,-0.204824,-0.019834
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058425,-0.021839,-0.015544,-0.100786,-0.083099,-0.025772,-0.117876,-0.132084,-0.038503,-0.10643,-0.164341,-0.048606,-0.056297,-0.203949,0.006738,-0.062332,-0.268082,-0.017839,-0.083219,-0.274475,-0.041316,-0.098366,-0.256027,-0.054631,-0.02168,-0.2128,0.001225,-0.022511,-0.289842,-0.02125,-0.044776,-0.295047,-0.040183,-0.061032,-0.268751,-0.048932,0.013095,-0.205829,-0.009418,0.018249,-0.279265,-0.026284,-0.00144,-0.293693,-0.036943,-0.017818,-0.276424,-0.04034,0.047697,-0.182688,-0.022711,0.05554,-0.243782,-0.033366,0.042873,-0.269728,-0.038721,0.026271,-0.270037,-0.040063
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057515,-0.028197,-0.029639,-0.096318,-0.100022,-0.047633,-0.110539,-0.15804,-0.067348,-0.080652,-0.182312,-0.084217,-0.043415,-0.21821,-0.011371,-0.034577,-0.300178,-0.043651,-0.044231,-0.304156,-0.070826,-0.049784,-0.264983,-0.086121,-0.003173,-0.220336,-0.012995,0.014993,-0.319685,-0.045145,-0.001372,-0.313309,-0.072656,-0.013387,-0.265512,-0.086941,0.033217,-0.206812,-0.020133,0.053825,-0.296912,-0.04432,0.036411,-0.293266,-0.063238,0.024624,-0.247039,-0.071801,0.068097,-0.176863,-0.030664,0.085383,-0.250886,-0.047831,0.073829,-0.259987,-0.060367,0.061518,-0.230081,-0.06708
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060065,-0.045643,-0.026357,-0.093585,-0.123219,-0.039564,-0.10336,-0.189815,-0.055145,-0.075306,-0.204333,-0.06813,-0.039797,-0.229554,0.005992,-0.031251,-0.309671,-0.02137,-0.037161,-0.311551,-0.048507,-0.042978,-0.273416,-0.064435,-0.001515,-0.228275,0.00544,0.014579,-0.320803,-0.019465,0.004479,-0.313741,-0.047595,-0.00497,-0.27186,-0.06427,0.033763,-0.214132,-0.001329,0.052915,-0.296414,-0.021392,0.042193,-0.300696,-0.044107,0.030526,-0.259148,-0.056391,0.068381,-0.183995,-0.011424,0.085718,-0.252681,-0.025724,0.078055,-0.267635,-0.040218,0.065266,-0.243373,-0.049403
E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057407,-0.045124,-0.026937,-0.094489,-0.123292,-0.04405,-0.100936,-0.187678,-0.063884,-0.066731,-0.193854,-0.080508,-0.027938,-0.240668,0.001466,-0.012534,-0.315625,-0.028035,-0.029915,-0.305952,-0.053852,-0.039931,-0.266955,-0.068811,0.01035,-0.236828,-0.000874,0.035987,-0.326711,-0.029331,0.011613,-0.309183,-0.049999,-0.003745,-0.266884,-0.059155,0.044228,-0.220066,-0.009755,0.070052,-0.300754,-0.032256,0.048049,-0.289313,-0.043736,0.033737,-0.24926,-0.046828,0.07582,-0.187977,-0.022312,0.096258,-0.256283,-0.033904,0.079778,-0.256528,-0.038337,0.066337,-0.230389,-0.039932
F,0,0,0,0.068149,-0.023104,-0.010501,0.113122,-0.088415,-0.012262,0.1408,-0.14999,-0.016939,0.169829,-0.195382,-0.018854,0.096382,-0.156449,0.011466,0.124497,-0.197777,-0.016391,0.114014,-0.154078,-0.03876,0.096772,-0.113246,-0.047585,0.07307,-0.176637,0.005588,0.101735,-0.250497,-0.006998,0.118008,-0.304366,-0.02198,0.128991,-0.354345,-0.032821,0.043149,-0.185158,-0.006112,0.071253,-0.261555,-0.018425,0.091026,-0.307377,-0.025545,0.108235,-0.345562,-0.028852,0.007411,-0.183557,-0.019852,0.028023,-0.245698,-0.025894,0.043985,-0.28363,-0.024719,0.060192,-0.316808,-0.022889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.056526,-0.014029,-0.014024,0.096985,-0.067369,-0.016252,0.122354,-0.126012,-0.019789,0.142896,-0.169729,-0.021456,0.075915,-0.131693,0.012821,0.097222,-0.171548,-0.002315,0.089232,-0.150608,-0.015866,0.075544,-0.12492,-0.022056,0.055043,-0.152315,0.010428,0.076193,-0.219922,0.007191,0.087509,-0.264909,-0.002609,0.098029,-0.304111,-0.011452,0.030758,-0.161123,0.002376,0.048103,-0.228064,-0.003375,0.062217,-0.268355,-0.01134,0.076526,-0.301402,-0.017897,0.003146,-0.157922,-0.007923,0.015348,-0.209504,-0.012101,0.025744,-0.241044,-0.013935,0.039672,-0.268442,-0.016245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.051055,-0.023132,-0.017115,0.084505,-0.08874,-0.021277,0.099428,-0.15342,-0.02654,0.116625,-0.201819,-0.028901,0.067372,-0.154066,0.006606,0.080689,-0.196964,-0.018221,0.069983,-0.159431,-0.038132,0.05633,-0.122758,-0.046468,0.041241,-0.170211,0.004543,0.052609,-0.241534,-0.006072,0.056332,-0.289539,-0.017665,0.058513,-0.334548,-0.026296,0.013006,-0.173014,-0.004003,0.022649,-0.245138,-0.015586,0.029427,-0.287846,-0.021809,0.037602,-0.326315,-0.024939,-0.01707,-0.162893,-0.015194,-0.010466,-0.220958,-0.020805,-0.004693,-0.255087,-0.020403,0.004474,-0.286498,-0.019829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.067335,-0.017321,-0.017127,0.113162,-0.079541,-0.019249,0.137543,-0.142523,-0.022053,0.164527,-0.186178,-0.025031,0.102322,-0.149027,0.005755,0.127865,-0.208961,-0.008317,0.143231,-0.244234,-0.022418,0.158063,-0.28,-0.033365,0.079261,-0.167921,0.001506,0.111411,-0.24019,-0.012713,0.131963,-0.285344,-0.027378,0.14975,-0.32488,-0.038204,0.051575,-0.175795,-0.00753,0.085217,-0.246546,-0.025816,0.106891,-0.28836,-0.037847,0.127081,-0.322014,-0.044467,0.018575,-0.175219,-0.01855,0.044563,-0.231051,-0.035393,0.064726,-0.265048,-0.04342,0.085236,-0.294816,-0.048271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.066745,-0.007964,-0.017998,0.119657,-0.070305,-0.023664,0.150758,-0.129938,-0.031341,0.179837,-0.180789,-0.036118,0.106303,-0.147608,0.003904,0.140165,-0.180164,-0.028326,0.129178,-0.136043,-0.053053,0.10782,-0.097419,-0.062585,0.082122,-0.171358,-0.000882,0.116659,-0.243633,-0.015143,0.135982,-0.300302,-0.029904,0.14754,-0.35267,-0.040389,0.051089,-0.181939,-0.012842,0.084928,-0.258122,-0.027348,0.107614,-0.307377,-0.034862,0.12538,-0.348896,-0.03836,0.014159,-0.181706,-0.027695,0.039535,-0.241724,-0.036531,0.057891,-0.280418,-0.036722,0.075608,-0.315133,-0.035875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.064551,-0.011793,-0.010963,0.113235,-0.073289,-0.012217,0.1415,-0.131829,-0.016018,0.171231,-0.174609,-0.01762,0.096735,-0.144252,0.005976,0.125806,-0.181917,-0.020226,0.118251,-0.138337,-0.038819,0.103152,-0.099439,-0.045623,0.074822,-0.164774,-0.001485,0.105464,-0.23696,-0.014702,0.125848,-0.295334,-0.029614,0.139686,-0.351292,-0.040651,0.043742,-0.173991,-0.014616,0.073437,-0.2499,-0.028676,0.094652,-0.302267,-0.039844,0.111722,-0.348592,-0.046697,0.005046,-0.174359,-0.029458,0.027716,-0.23575,-0.039576,0.044691,-0.276507,-0.043485,0.062439,-0.31458,-0.045981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.066998,-0.027004,-0.009885,0.105997,-0.08975,-0.010786,0.128141,-0.154986,-0.015175,0.148692,-0.206364,-0.01743,0.082096,-0.158001,0.018871,0.106733,-0.208686,-0.005558,0.098217,-0.174421,-0.027273,0.083657,-0.137716,-0.036692,0.057662,-0.176843,0.013327,0.078853,-0.255709,0.004232,0.090625,-0.311045,-0.010493,0.099208,-0.358639,-0.021866,0.029418,-0.182754,0.001497,0.047619,-0.261989,-0.007913,0.061126,-0.311356,-0.016136,0.073836,-0.349975,-0.021363,-0.001861,-0.175889,-0.012553,0.010566,-0.235518,-0.017014,0.021201,-0.273139,-0.016869,0.033791,-0.304896,-0.016646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.05375,-0.03586,-0.013443,0.089563,-0.11156,-0.015181,0.103905,-0.182138,-0.018873,0.110404,-0.232119,-0.02031,0.059269,-0.167656,0.009702,0.071605,-0.215636,-0.012712,0.065411,-0.178495,-0.030649,0.056192,-0.140804,-0.038334,0.034947,-0.178475,0.006663,0.036885,-0.254523,-0.002808,0.035798,-0.308232,-0.015631,0.031118,-0.356466,-0.026134,0.008921,-0.176446,-0.002209,0.008212,-0.254831,-0.010382,0.011905,-0.302912,-0.017105,0.01443,-0.343282,-0.022566,-0.018444,-0.16209,-0.013678,-0.020144,-0.221848,-0.017245,-0.019263,-0.261136,-0.018291,-0.014962,-0.298109,-0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.057408,-0.048247,-0.011694,0.085974,-0.127264,-0.014424,0.096159,-0.194817,-0.019919,0.110163,-0.250258,-0.022691,0.05331,-0.187549,0.007319,0.070904,-0.236522,-0.023297,0.068665,-0.190146,-0.047977,0.060319,-0.145718,-0.058479,0.024919,-0.198179,0.001275,0.034243,-0.274636,-0.013682,0.037956,-0.327746,-0.030403,0.038596,-0.377769,-0.042555,-0.005485,-0.193552,-0.010589,0.002345,-0.272696,-0.024941,0.010358,-0.324032,-0.03416,0.018251,-0.369682,-0.039154,-0.037047,-0.175781,-0.024475,-0.033581,-0.24019,-0.032151,-0.026976,-0.28174,-0.032649,-0.018877,-0.319791,-0.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.061131,-0.040106,-0.011102,0.095195,-0.120127,-0.014347,0.108189,-0.186951,-0.019988,0.128354,-0.238345,-0.022703,0.072818,-0.179883,0.002577,0.09494,-0.227171,-0.028652,0.0907,-0.178736,-0.052032,0.078891,-0.131999,-0.06112,0.045436,-0.193866,-0.00363,0.062555,-0.272025,-0.019428,0.071305,-0.328331,-0.035256,0.074601,-0.380971,-0.046581,0.014157,-0.192969,-0.015151,0.030907,-0.274929,-0.029399,0.044091,-0.324464,-0.037201,0.055291,-0.367366,-0.041019,-0.020699,-0.178881,-0.028517,-0.009876,-0.245633,-0.035293,0.001097,-0.287178,-0.034661,0.012235,-0.324481,-0.033428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.063922,-0.037197,-0.009785,0.103576,-0.116265,-0.012139,0.117861,-0.181913,-0.017805,0.137676,-0.231423,-0.020706,0.085373,-0.177352,0.009218,0.109069,-0.218435,-0.023635,0.102763,-0.170059,-0.049792,0.089993,-0.124802,-0.061044,0.059533,-0.190599,0.001903,0.080364,-0.262216,-0.014951,0.093096,-0.307329,-0.031392,0.103402,-0.351429,-0.042874,0.029335,-0.187494,-0.011486,0.050584,-0.26096,-0.028411,0.065884,-0.3044,-0.037034,0.080121,-0.343273,-0.040717,-0.005709,-0.170954,-0.0268,0.009748,-0.228185,-0.036087,0.022813,-0.266314,-0.036729,0.034951,-0.301535,-0.036051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.055929,-0.041018,-0.015255,0.085919,-0.112038,-0.020175,0.096181,-0.17667,-0.026826,0.106463,-0.22956,-0.032227,0.056776,-0.164864,0.00258,0.064511,-0.214387,-0.020516,0.062883,-0.187956,-0.039859,0.05974,-0.157237,-0.049804,0.028607,-0.175307,-0.001986,0.031257,-0.250591,-0.013783,0.031972,-0.299988,-0.028238,0.033371,-0.344252,-0.04022,-0.000387,-0.172493,-0.0118,0.000595,-0.247371,-0.02369,0.003904,-0.2953,-0.032325,0.010265,-0.336586,-0.038834,-0.030719,-0.157027,-0.023928,-0.032556,-0.217143,-0.032004,-0.030797,-0.256401,-0.03397,-0.025712,-0.292693,-0.035856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.052958,-0.042171,-0.012048,0.081844,-0.10929,-0.014632,0.095783,-0.175225,-0.020077,0.107153,-0.227372,-0.023293,0.055342,-0.163103,0.018662,0.068027,-0.210584,-0.003071,0.06286,-0.176852,-0.023256,0.054108,-0.140654,-0.032251,0.030843,-0.173902,0.015341,0.036291,-0.246979,0.007531,0.037359,-0.299515,-0.006025,0.036365,-0.348005,-0.016684,0.004112,-0.171991,0.005844,0.00708,-0.245487,-0.001271,0.01156,-0.291755,-0.007213,0.015461,-0.330886,-0.011309,-0.023506,-0.159761,-0.006221,-0.022886,-0.216554,-0.008703,-0.019692,-0.253426,-0.007523,-0.012881,-0.286585,-0.006849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.051166,-0.019197,-0.015409,0.087628,-0.081036,-0.018513,0.109419,-0.140838,-0.022772,0.125935,-0.189227,-0.02375,0.067331,-0.143527,0.005958,0.087156,-0.183887,-0.0178,0.078692,-0.147535,-0.034752,0.064646,-0.112077,-0.040317,0.045848,-0.161864,0.004215,0.064386,-0.229169,-0.005304,0.074392,-0.27691,-0.015095,0.081125,-0.322891,-0.022087,0.020406,-0.168529,-0.003622,0.035268,-0.238848,-0.01424,0.047005,-0.281733,-0.020612,0.056816,-0.320596,-0.023738,-0.008488,-0.164497,-0.013757,0.002947,-0.220167,-0.019809,0.012117,-0.254391,-0.020755,0.022775,-0.285607,-0.020818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.058377,-0.01592,-0.007564,0.097793,-0.078791,-0.00693,0.117054,-0.137005,-0.00884,0.135826,-0.182003,-0.008689,0.077379,-0.1439,0.008971,0.103019,-0.182435,-0.014724,0.099689,-0.141054,-0.032974,0.08831,-0.099961,-0.039666,0.055989,-0.162226,0.003104,0.079028,-0.233553,-0.006832,0.09326,-0.285033,-0.019728,0.102613,-0.331248,-0.029399,0.028662,-0.168378,-0.007682,0.051102,-0.241151,-0.017842,0.066932,-0.288416,-0.026664,0.080195,-0.329123,-0.031971,-0.003614,-0.163439,-0.019923,0.01273,-0.224012,-0.025728,0.025713,-0.262144,-0.027367,0.039575,-0.295947,-0.028323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.061319,-0.03105,-0.00878,0.097207,-0.105169,-0.009469,0.111683,-0.16764,-0.013331,0.130542,-0.214643,-0.01444,0.078717,-0.173802,0.012068,0.102734,-0.212797,-0.017259,0.100056,-0.1667,-0.04075,0.088525,-0.122731,-0.050276,0.056504,-0.188466,0.004399,0.081929,-0.264216,-0.008823,0.095557,-0.315119,-0.023109,0.104013,-0.361438,-0.033154,0.029264,-0.189333,-0.009263,0.055052,-0.266553,-0.022872,0.0723,-0.313912,-0.031316,0.086948,-0.354719,-0.035364,-0.003199,-0.177847,-0.024871,0.016965,-0.240524,-0.032652,0.031343,-0.280845,-0.033137,0.043814,-0.316824,-0.03259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,0,0,0,0.067741,-0.011994,-0.005299,0.115433,-0.072166,-0.005354,0.143771,-0.120616,-0.00986,0.170767,-0.159695,-0.011783,0.106083,-0.15464,0.018248,0.144225,-0.173959,-0.013073,0.140833,-0.126483,-0.038608,0.124483,-0.085983,-0.048636,0.091639,-0.175617,0.008148,0.137495,-0.235768,-0.006547,0.1641,-0.28078,-0.022751,0.184194,-0.324489,-0.033674,0.068663,-0.186431,-0.008211,0.112323,-0.250067,-0.02228,0.140869,-0.291611,-0.031585,0.164671,-0.32893,-0.036073,0.03723,-0.187329,-0.026435,0.070551,-0.241121,-0.033301,0.09454,-0.276159,-0.032474,0.117471,-0.308577,-0.031118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
